Wavelength (nm),N2 Baseline,"DCP (Saturated, 5 nm)","DCP (Saturated, 10 nm)","DCP (Saturated, 15 nm)","DCP (Bottom, 5 nm)","DCP (Bottom, 10 nm)","DCP (Bottom, 15 nm)","DCP (Middle, 5 nm)","DCP (Middle, 10 nm)","DCM (Middle, 15 nm)","DCP (Top, 5 nm)","DCP (Top, 10 nm)","DCP (Top, 15 nm)","DMMP (Saturated, 5 nm)","DMMP (Saturated, 10 nm)","DMMP (Saturated, 15 nm)","DMMP (Bottom, 5 nm)","DMMP (Bottom, 10 nm)","DMMP (Bottom, 15 nm)","DMMP (Middle, 5 nm)","DMMP (Middle, 10 nm)","DMMP (Middle, 15 nm)","DMMP (Top, 5 nm)","DMMP (Top, 10 nm)","DMMP (Top, 15 nm)","EtOH (Saturated, 5 nm)","EtOH (Saturated, 10 nm)","EtOH (Saturated, 15 nm)","EtOH (Bottom, 5 nm)","EtOH (Bottom, 10 nm)","EtOH (Bottom, 15 nm)","EtOH (Middle, 5 nm)","EtOH (Middle, 10 nm)","EtOH (Middle, 15 nm)","EtOH (Top, 5 nm)","EtOH (Top, 10 nmm)","EtOH (Top, 15 nm)","MeOH (Saturated, 5 nm)","MeOH (Saturated, 10 nm)","MeOH (Saturated, 15 nm)","MeOH (Bottom, 5 nm)","MeOH (Bottom, 10 nm)","MeOH (Bottom, 15 nm)","MeOH (Middle, 5 nm)","MeOH (Middle, 10 nm)","MeOH (Middle, 15 nm)","MeOH (Top, 5 nm)","MeOH (Top, 10 nm)","MeOH (Top, 15 nm)","Water (Saturated, 5 nm)","Water (Saturated, 10 nm)","Water (Saturated, 15 nm)","Water (Bottom, 5 nm)","Water (Bottom, 10 nm)","Water (Bottom, 15 nm)","Water (Middle, 5 nm)","Water (Middle, 10 nm)","Water (Middle, 15 nm)","Water (Top, 5 nm)","Water (Top, 10 nm)","Water (Top, 15 nm)"
661.2,0,-0.203710451,-0.180430288,-0.197698251,-0.004073651,0.090159674,0.171855345,-0.166940493,-0.20894038,-0.267142869,-0.158708758,-0.171125815,-0.185369271,-0.267352362,-0.244329366,-0.262742733,-0.095060513,-0.014660394,0.055034834,-0.227117173,-0.261902636,-0.312083954,-0.226532755,-0.236437726,-0.248254162,0.039224153,0.070011409,0.046352527,0.257402092,0.348989013,0.451512189,0.05493786,0.003541737,-0.042283009,0.095641322,0.075892715,0.020949234,-0.004765896,0.011337884,-0.006267176,0.186085621,0.263706677,0.347607346,0.049630341,0.010546676,-0.041815743,0.042884248,0.026537766,0.021062929,-0.004811054,0.018174521,-0.0066381,0.198776358,0.274896426,0.35076548,0.056045954,0.015575604,-0.043695545,0.056045954,0.033723889,0.020593449
661.3,0,-0.204875975,-0.181683925,-0.199214639,-0.005643086,0.088330448,0.169902842,-0.167751454,-0.209738743,-0.267933252,-0.159857859,-0.172313829,-0.186532663,-0.26843197,-0.245472782,-0.264026377,-0.096504738,-0.016341988,0.053254713,-0.227917282,-0.262675046,-0.31283642,-0.227640299,-0.237559024,-0.249361527,0.037739108,0.068603799,0.044782767,0.255468421,0.346774507,0.449123731,0.054004458,0.002620923,-0.043173503,0.094124963,0.074381658,0.019553539,-0.006101478,0.009948832,-0.007803567,0.184343427,0.261708627,0.345464165,0.048704519,0.009616742,-0.042705508,0.041513789,0.025149503,0.019683934,-0.006172449,0.016787746,-0.008182109,0.196995438,0.272865131,0.348606398,0.055094471,0.014622127,-0.044571163,0.055094471,0.03231356,0.019204515
661.4,0,-0.206032203,-0.182945612,-0.200710731,-0.007215638,0.086501158,0.167921807,-0.168592409,-0.210557109,-0.268739252,-0.161040306,-0.173510826,-0.187706863,-0.269504904,-0.246612797,-0.265320435,-0.097959371,-0.018019059,0.05145471,-0.228707144,-0.263462362,-0.313581221,-0.228723654,-0.238683311,-0.250459041,0.036269247,0.067193754,0.043198483,0.25352157,0.344540016,0.446727751,0.053047169,0.001672774,-0.044089414,0.092598948,0.072841088,0.018158876,-0.007458419,0.008540193,-0.009352474,0.182558606,0.259687179,0.343294803,0.047723589,0.00865714,-0.043615523,0.040105395,0.023735131,0.018271961,-0.007514789,0.015350361,-0.009737254,0.195192032,0.270804778,0.346421578,0.054102705,0.01366212,-0.045497038,0.054102705,0.030873353,0.017797453
661.5,0,-0.207187705,-0.184197042,-0.202200066,-0.008796078,0.084680285,0.165963698,-0.16939939,-0.211360282,-0.269525314,-0.16219797,-0.174704045,-0.188882303,-0.270584857,-0.247720333,-0.266623056,-0.099415279,-0.019703743,0.049664279,-0.229504313,-0.264251941,-0.314325178,-0.229834528,-0.23978904,-0.251542495,0.034804093,0.065804022,0.041632095,0.25159362,0.342335475,0.444338752,0.052088221,0.000739351,-0.044979141,0.091070208,0.071309305,0.016778295,-0.008793497,0.007167597,-0.010866361,0.180804259,0.257671521,0.341162833,0.046744911,0.007715404,-0.044508675,0.038716113,0.022324561,0.016905509,-0.008854152,0.013944996,-0.01125516,0.193392435,0.26877394,0.344287992,0.053129818,0.012696854,-0.046385344,0.053129818,0.029468376,0.016426948
661.6,0,-0.208339717,-0.18541215,-0.203666888,-0.010352428,0.082859126,0.16402528,-0.170197592,-0.212170316,-0.270316549,-0.163366248,-0.175890246,-0.190039764,-0.271646856,-0.248851147,-0.267872391,-0.100858502,-0.021367577,0.047900612,-0.230311751,-0.265012993,-0.315064318,-0.230922528,-0.240902759,-0.252636398,0.033347895,0.06443936,0.040085812,0.249673178,0.340129441,0.441951863,0.051162024,-0.000182978,-0.045874651,0.089579925,0.069793097,0.015390512,-0.010123892,0.005784366,-0.01238131,0.179054234,0.255690575,0.339029813,0.045811074,0.006778173,-0.045405254,0.03732037,0.020933849,0.015521556,-0.010175152,0.012549233,-0.012781569,0.191626172,0.266740436,0.342136479,0.052148834,0.011749527,-0.047276329,0.052148834,0.028052618,0.015047458
661.7,0,-0.209472114,-0.186659629,-0.2051278,-0.0119199,0.081030478,0.162078905,-0.171044611,-0.212975494,-0.271100275,-0.164528499,-0.177072176,-0.191200204,-0.272706264,-0.249958984,-0.269141084,-0.10230905,-0.023033257,0.046117268,-0.231099037,-0.265797134,-0.315806399,-0.23201917,-0.242014151,-0.25372839,0.031908889,0.063066003,0.038517832,0.247744958,0.33793483,0.439589621,0.050189681,-0.001128887,-0.046767583,0.088082363,0.068281559,0.013999152,-0.011440825,0.004433079,-0.013877018,0.177308975,0.253688942,0.336877944,0.044839822,0.005832785,-0.046300387,0.035937094,0.019546623,0.014114443,-0.011505823,0.011175073,-0.01428289,0.189843748,0.264723317,0.339982601,0.051153972,0.010776858,-0.048166263,0.051153972,0.026639019,0.01364877
661.8,0,-0.21061653,-0.187899662,-0.206591624,-0.013476564,0.079205941,0.160123708,-0.171875223,-0.21379599,-0.271898231,-0.16570097,-0.178270923,-0.19237822,-0.273770696,-0.251085054,-0.270410549,-0.103748755,-0.024717974,0.044333769,-0.231912863,-0.266582305,-0.316559518,-0.233117598,-0.243135767,-0.254823221,0.030431012,0.061687071,0.036997586,0.245819973,0.335703627,0.437179405,0.049209957,-0.002063337,-0.047671867,0.086557567,0.066747038,0.012626197,-0.012753137,0.0030674,-0.01538209,0.175553788,0.251691671,0.334729436,0.043854964,0.004883586,-0.047201822,0.034539341,0.01813992,0.012740265,-0.01284183,0.00978386,-0.015792132,0.188032657,0.262690844,0.337838587,0.050170102,0.009800684,-0.049064353,0.050170102,0.025226158,0.012274513
661.9,0,-0.211732494,-0.189113717,-0.20803871,-0.015027911,0.077417555,0.158196148,-0.1726828,-0.214583461,-0.27266685,-0.166849873,-0.17943586,-0.193522826,-0.274826818,-0.252165055,-0.271650832,-0.105188419,-0.026362358,0.042577433,-0.232711095,-0.267337873,-0.317273816,-0.234201662,-0.244220675,-0.255894736,0.029036768,0.060331147,0.035482683,0.2438939,0.333523186,0.434844142,0.04828346,-0.002987823,-0.048548909,0.085067897,0.065253373,0.01127089,-0.014086616,0.001736443,-0.016848535,0.173810384,0.24969852,0.332617015,0.042882308,0.003935956,-0.048080631,0.033168065,0.016748823,0.011381256,-0.01413119,0.008429307,-0.017276168,0.186275707,0.260691327,0.335711844,0.049204633,0.008860906,-0.049962005,0.049204633,0.023830557,0.010919088
662,0,-0.21285976,-0.190305939,-0.209472615,-0.016599317,0.075579896,0.156255534,-0.173509875,-0.215392537,-0.273462896,-0.168015586,-0.180633795,-0.194697333,-0.275875417,-0.253269892,-0.272880588,-0.106635113,-0.028033072,0.040790607,-0.233530224,-0.268129668,-0.318023774,-0.235320768,-0.245343308,-0.25698875,0.027573188,0.058946988,0.033970832,0.24198777,0.331292361,0.432453063,0.047303778,-0.003941764,-0.049443129,0.083547571,0.063713054,0.009891778,-0.015400674,0.000353634,-0.018332835,0.172050024,0.247696931,0.330457465,0.041918077,0.002975307,-0.04896923,0.031773309,0.015362528,0.009996268,-0.015453982,0.007033366,-0.01876413,0.184483921,0.258648324,0.333551516,0.048198307,0.007880033,-0.050849238,0.048198307,0.0224059,0.009519824
662.1,0,-0.213994579,-0.191523547,-0.210886365,-0.018148945,0.073765536,0.154309452,-0.174342304,-0.216204583,-0.274232195,-0.169181145,-0.18181167,-0.195856892,-0.276920527,-0.25438233,-0.274120744,-0.108081803,-0.029696919,0.039018102,-0.234340312,-0.268905042,-0.318752878,-0.236392941,-0.246454168,-0.258072145,0.026152819,0.057607871,0.03246604,0.240044725,0.329127842,0.430093022,0.046343195,-0.004871599,-0.050330407,0.082065199,0.062212113,0.008506922,-0.016693009,-0.000983016,-0.019790233,0.170309176,0.245703863,0.328336359,0.040931334,0.002036647,-0.049867256,0.030390612,0.013966792,0.008626865,-0.016758409,0.005673818,-0.020231954,0.182700808,0.256633009,0.331422729,0.047213943,0.006923779,-0.05174043,0.047213943,0.021011811,0.008165628
662.2,0,-0.215111216,-0.192723837,-0.212294279,-0.019712823,0.071974338,0.152407192,-0.175159846,-0.216991939,-0.274999588,-0.170326894,-0.18297999,-0.196987377,-0.277959623,-0.255447838,-0.275339147,-0.109524181,-0.031349175,0.037269104,-0.235136435,-0.269680392,-0.319481016,-0.237485749,-0.247554716,-0.259136425,0.024744282,0.056271925,0.030962677,0.23813999,0.326938181,0.427738965,0.045376572,-0.005786902,-0.051221867,0.080551838,0.060715973,0.007149614,-0.01798286,-0.002308344,-0.021236307,0.168567463,0.243717652,0.326220069,0.039965781,0.001102374,-0.050747393,0.029029965,0.012586747,0.007263805,-0.018056163,0.00433558,-0.021674924,0.180928003,0.254634149,0.329300969,0.04623023,0.00596339,-0.052624515,0.04623023,0.019595686,0.006796767
662.3,0,-0.216208106,-0.193905053,-0.213704326,-0.021278278,0.070154348,0.150451994,-0.17600517,-0.21780449,-0.275782022,-0.171487319,-0.184171135,-0.198143633,-0.278998942,-0.256538305,-0.276552275,-0.110961807,-0.033012889,0.03550537,-0.235948672,-0.270461892,-0.320222337,-0.23857837,-0.248659174,-0.260221768,0.023323519,0.054924998,0.029478705,0.236236104,0.324751988,0.425385469,0.044415977,-0.006732756,-0.052111215,0.079059507,0.059201955,0.005785407,-0.019283177,-0.003644497,-0.022683906,0.166820993,0.241747915,0.324088998,0.038973512,0.000136617,-0.051656211,0.027645656,0.011201529,0.005899359,-0.019347513,0.003005381,-0.023131598,0.179143609,0.252616774,0.327165028,0.045233441,0.004994522,-0.053521243,0.045233441,0.01820442,0.00543368
662.4,0,-0.217320475,-0.195087409,-0.21510316,-0.022827574,0.068349404,0.148520904,-0.176825493,-0.218615607,-0.276543117,-0.172655468,-0.185340609,-0.199302129,-0.280036939,-0.257611985,-0.277763481,-0.112405602,-0.034673045,0.033743407,-0.236749631,-0.271239355,-0.320953272,-0.239666128,-0.249762239,-0.261308857,0.021910903,0.053602179,0.028017223,0.234308037,0.322552355,0.423023877,0.043453607,-0.007666142,-0.05299383,0.077547231,0.057705585,0.004411298,-0.020581303,-0.004963394,-0.024115039,0.16507759,0.239766083,0.321971962,0.038007579,-0.000816008,-0.052538337,0.026245087,0.009801399,0.004530566,-0.020643986,0.001658134,-0.02458246,0.177385858,0.250600944,0.325053505,0.044238997,0.004021103,-0.054399979,0.044238997,0.016790698,0.004068968
662.5,0,-0.218415841,-0.196248188,-0.216457681,-0.024353713,0.066574189,0.146625982,-0.177652144,-0.219401662,-0.277305731,-0.173787659,-0.186492528,-0.200428295,-0.281039165,-0.258649236,-0.278952756,-0.113824857,-0.036293774,0.032007018,-0.237541097,-0.271998329,-0.321660667,-0.240745997,-0.250841196,-0.262361473,0.020541857,0.052296764,0.026565533,0.232427054,0.320408848,0.420700424,0.042489903,-0.008576809,-0.053854745,0.076086221,0.056226944,0.003075246,-0.021839775,-0.006248091,-0.025520121,0.163368466,0.23780858,0.319880103,0.037036011,-0.001747111,-0.053387566,0.024883193,0.008459509,0.003192917,-0.021898179,0.000336066,-0.025998466,0.175630871,0.248619706,0.32293792,0.043242768,0.003086437,-0.055260923,0.043242768,0.015422027,0.002729565
662.6,0,-0.219524605,-0.197442342,-0.217834562,-0.025918269,0.064760898,0.144697594,-0.178499482,-0.220221046,-0.278077479,-0.174961107,-0.187689449,-0.201588991,-0.282072581,-0.259729483,-0.280143255,-0.115264974,-0.037964862,0.030238682,-0.238393743,-0.272791852,-0.322405939,-0.241849943,-0.251961158,-0.263452655,0.019112392,0.050940615,0.025085295,0.230497015,0.318205433,0.41833462,0.041504394,-0.009535668,-0.0547565,0.074571564,0.054702512,0.001693702,-0.023143196,-0.007586078,-0.02694199,0.161597331,0.235821544,0.317759065,0.036031118,-0.002709618,-0.054291524,0.023483294,0.007047012,0.001812859,-0.023207826,-0.001002401,-0.027428715,0.17384621,0.246615319,0.320806381,0.042218193,0.002102019,-0.056153722,0.042218193,0.013994143,0.00133625
662.7,0,-0.220600431,-0.198596071,-0.219192804,-0.027454397,0.062980343,0.142779286,-0.179324545,-0.221013388,-0.278828498,-0.176107311,-0.188846264,-0.202717964,-0.2830781,-0.260785393,-0.281322124,-0.116704687,-0.039601998,0.028504718,-0.239178958,-0.273567482,-0.323116153,-0.242926704,-0.253044711,-0.264500012,0.017754097,0.049643147,0.023664413,0.228605399,0.316042171,0.415999293,0.040549209,-0.010448012,-0.055627603,0.073095703,0.053217501,0.000353811,-0.024407844,-0.008884711,-0.02834902,0.159882928,0.233865452,0.315670397,0.03506415,-0.003641526,-0.055153038,0.022112396,0.005687146,0.000467349,-0.024464893,-0.002323479,-0.028836507,0.172080431,0.244621565,0.318720892,0.041249212,0.001141744,-0.057015723,0.041249212,0.012627455,3.30669E-06
662.8,0,-0.221696745,-0.199763461,-0.220549325,-0.02900399,0.061175518,0.140877071,-0.180183337,-0.221821186,-0.279594096,-0.177264517,-0.19001479,-0.203853093,-0.284098466,-0.261848175,-0.282497074,-0.118124642,-0.041257654,0.026742424,-0.240012409,-0.274347269,-0.323843298,-0.244026419,-0.254155539,-0.265576528,0.016370525,0.048340485,0.022239934,0.226699008,0.313863413,0.413680146,0.039561418,-0.01138961,-0.056505349,0.071615203,0.051715481,-0.000992528,-0.025667806,-0.010181121,-0.029739249,0.158155335,0.231892902,0.31355153,0.034070261,-0.004599155,-0.056026624,0.020740482,0.004291556,-0.000879642,-0.025714378,-0.003629882,-0.030233612,0.170310147,0.242616641,0.316599997,0.040238025,0.000167815,-0.057895834,0.040238025,0.011214453,-0.001339165
662.9,0,-0.222781429,-0.200912094,-0.221891061,-0.03053424,0.059375337,0.13896055,-0.18100368,-0.222621858,-0.280352139,-0.178426752,-0.191179836,-0.204977652,-0.285106615,-0.262881467,-0.283654572,-0.119558851,-0.042874678,0.025003453,-0.240817191,-0.275116203,-0.324569834,-0.245094997,-0.255248656,-0.266640241,0.014993729,0.047061792,0.020812737,0.224802983,0.311686081,0.411352835,0.038601995,-0.012314992,-0.057383116,0.070106103,0.05022485,-0.002350914,-0.02691557,-0.011463906,-0.03112943,0.156434228,0.229911882,0.311466392,0.033098498,-0.005540799,-0.056907517,0.019370487,0.002927487,-0.002228397,-0.026994114,-0.004948038,-0.031625466,0.168566008,0.240627388,0.314505085,0.03923734,-0.000804297,-0.058777106,0.03923734,0.009834164,-0.002694136
663,0,-0.223846661,-0.20205631,-0.223221056,-0.032081565,0.057597956,0.137065667,-0.181846424,-0.223420085,-0.281119197,-0.179554596,-0.1923574,-0.206125228,-0.286112091,-0.263933941,-0.284804896,-0.120991722,-0.044532128,0.023258438,-0.241639079,-0.275900274,-0.325287582,-0.246179989,-0.256343658,-0.267719282,0.013636302,0.045753035,0.019395613,0.222910889,0.309530147,0.408989715,0.037616322,-0.013242257,-0.058254321,0.068620892,0.048740159,-0.003698218,-0.028168898,-0.012746133,-0.032507572,0.154688591,0.227956451,0.309368845,0.032094325,-0.006512136,-0.057795582,0.018001902,0.001547858,-0.003573996,-0.028238073,-0.006242697,-0.033008734,0.16678245,0.238636851,0.312384807,0.038228017,-0.001764504,-0.059660946,0.038228017,0.008436253,-0.004048386
663.1,0,-0.224921124,-0.203185658,-0.224540928,-0.033626751,0.055824396,0.135173108,-0.182679876,-0.22422934,-0.281871264,-0.180715838,-0.193513526,-0.207268845,-0.287116293,-0.264970553,-0.285954857,-0.122414146,-0.046169248,0.02153307,-0.242450298,-0.276684182,-0.326007194,-0.247258926,-0.257431587,-0.268764755,0.012270862,0.044472228,0.017980015,0.221017744,0.307370512,0.406683071,0.036659141,-0.01418542,-0.059135561,0.067145422,0.04724594,-0.005039293,-0.029445917,-0.01403781,-0.033875143,0.152958198,0.225978468,0.307283962,0.031110306,-0.007471739,-0.058668398,0.016620213,0.00018158,-0.004920072,-0.029498133,-0.007544162,-0.034383391,0.165047173,0.236654556,0.31031224,0.03720708,-0.002735533,-0.060516328,0.03720708,0.007052218,-0.005381143
663.2,0,-0.225976607,-0.204316107,-0.225849785,-0.035181866,0.05403212,0.133251567,-0.183540121,-0.22503068,-0.282623262,-0.181861286,-0.194675266,-0.208394122,-0.288127666,-0.265987469,-0.287092728,-0.123836722,-0.047808416,0.01980119,-0.243289281,-0.277462135,-0.326719849,-0.248349012,-0.258523683,-0.269831976,0.010888467,0.043182917,0.016598441,0.219109505,0.305200889,0.404372288,0.035661477,-0.015118855,-0.060026125,0.06566359,0.045752671,-0.006386484,-0.030681796,-0.015294415,-0.035243332,0.151243979,0.224030563,0.305185761,0.030121826,-0.008420709,-0.059549687,0.015280721,-0.001195504,-0.006263283,-0.030738496,-0.00883144,-0.035750401,0.163270053,0.234670387,0.308208083,0.036207057,-0.003703806,-0.061412163,0.036207057,0.005683128,-0.006722248
663.3,0,-0.227051035,-0.20543045,-0.227136335,-0.036702774,0.052263212,0.131374469,-0.18435272,-0.225816876,-0.283367589,-0.183004966,-0.195829609,-0.209510553,-0.289107557,-0.267020089,-0.288237935,-0.125257001,-0.049435959,0.018059987,-0.244098476,-0.278235028,-0.327442324,-0.249436481,-0.259620632,-0.270887897,0.0095513,0.041931115,0.015218057,0.217236565,0.303062256,0.402060425,0.034710091,-0.016045214,-0.060881844,0.064172377,0.044295693,-0.007709004,-0.031924067,-0.01656837,-0.036580719,0.149530192,0.222085865,0.303103522,0.02913777,-0.009361253,-0.060407214,0.013913355,-0.002537881,-0.007594073,-0.031980534,-0.010108774,-0.037089572,0.161528932,0.232692572,0.306129321,0.035202694,-0.004662814,-0.062271707,0.035202694,0.004308354,-0.008060724
663.4,0,-0.228097883,-0.206555257,-0.228428042,-0.03823188,0.050493237,0.129501191,-0.185202409,-0.226619627,-0.284108294,-0.184140919,-0.196979329,-0.21062378,-0.290090929,-0.268024388,-0.289345361,-0.126671209,-0.05105367,0.016352762,-0.244920879,-0.279000996,-0.328145768,-0.25051041,-0.26069899,-0.271936942,0.0082381,0.040656164,0.013863964,0.215355288,0.300924159,0.399770716,0.033728884,-0.016966389,-0.061738173,0.062719152,0.042813098,-0.009054915,-0.033130138,-0.017812889,-0.037898948,0.147812773,0.220140422,0.301048707,0.028145803,-0.010303493,-0.061277258,0.012541986,-0.00390919,-0.008940367,-0.033182249,-0.01136397,-0.038443091,0.15979064,0.230731502,0.30404779,0.034202334,-0.005632802,-0.063135413,0.034202334,0.002917305,-0.009397498
663.5,0,-0.229150269,-0.207661015,-0.229715611,-0.039769844,0.048713922,0.127602449,-0.186059966,-0.227427447,-0.284848905,-0.185306871,-0.198137081,-0.211763478,-0.291090715,-0.269048384,-0.290454337,-0.12809378,-0.052677439,0.014622106,-0.245745315,-0.27978679,-0.328857616,-0.251594578,-0.261787753,-0.272995784,0.00687147,0.039406458,0.012493231,0.213455589,0.298766147,0.397454175,0.03273273,-0.017902462,-0.06262147,0.06122817,0.041331054,-0.010388574,-0.034350055,-0.01908125,-0.039251178,0.146089636,0.21819833,0.298959172,0.027143862,-0.011269034,-0.062145706,0.011169335,-0.005271947,-0.010266876,-0.034431944,-0.01265575,-0.039780008,0.158031023,0.228738045,0.301964225,0.033196927,-0.006599376,-0.064009292,0.033196927,0.001535365,-0.010735461
663.6,0,-0.230208784,-0.208765193,-0.231000979,-0.041293655,0.046933217,0.125717242,-0.18691915,-0.228238788,-0.285601458,-0.186448106,-0.199309057,-0.212885614,-0.292074641,-0.270060793,-0.291580077,-0.129524649,-0.054312208,0.012893156,-0.246576657,-0.280567466,-0.329576844,-0.252674537,-0.262870771,-0.274052319,0.005539001,0.038141502,0.011136081,0.211574107,0.296621587,0.395144865,0.031754607,-0.01883311,-0.063477629,0.059743075,0.039849919,-0.01172556,-0.035591104,-0.020321682,-0.040577621,0.144380903,0.216223683,0.296886076,0.026129303,-0.012227511,-0.063015046,0.009801703,-0.006626623,-0.011605778,-0.035664656,-0.013931985,-0.041109259,0.156286185,0.226765638,0.299882946,0.032169932,-0.007573121,-0.064875172,0.032169932,0.000167874,-0.012061307
663.7,0,-0.23125447,-0.209874884,-0.232248792,-0.042819199,0.045183897,0.123832783,-0.187748396,-0.229026163,-0.286337399,-0.18758387,-0.200445464,-0.213982971,-0.293048131,-0.271074469,-0.292676006,-0.130932263,-0.055930623,0.011180162,-0.247391686,-0.281346951,-0.330282956,-0.253743467,-0.26395339,-0.275098766,0.00423566,0.036898366,0.009791761,0.209700939,0.294492359,0.392859303,0.030769045,-0.019756768,-0.064351901,0.05828781,0.038381296,-0.013047976,-0.036811112,-0.021556602,-0.041870327,0.142662299,0.214300305,0.294829289,0.025125431,-0.013186963,-0.063888606,0.008451401,-0.00799167,-0.012934266,-0.036881732,-0.015168615,-0.042418683,0.154546018,0.224808613,0.297819419,0.031145885,-0.00852911,-0.065754056,0.031145885,-0.001210454,-0.013390423
663.8,0,-0.2322969,-0.210961955,-0.233496577,-0.044351816,0.043410618,0.121948889,-0.188607025,-0.229832725,-0.287076512,-0.188737869,-0.201607322,-0.215100392,-0.294016058,-0.272080746,-0.293771077,-0.132345138,-0.05755196,0.009457711,-0.248217897,-0.282119054,-0.330981697,-0.254831835,-0.265036931,-0.276151183,0.002897098,0.03566864,0.008470081,0.207838614,0.292355632,0.390566726,0.029784025,-0.020692881,-0.065209497,0.056796459,0.036909063,-0.014372918,-0.038021043,-0.02280333,-0.043170664,0.140958424,0.212355687,0.292755711,0.024114538,-0.014141373,-0.064749946,0.007086077,-0.009352677,-0.014271964,-0.038088964,-0.016424749,-0.043741604,0.152792986,0.222837008,0.295743548,0.030128334,-0.009527919,-0.066595713,0.030128334,-0.002588247,-0.014726029
663.9,0,-0.23332284,-0.212044594,-0.234732153,-0.045864165,0.041661592,0.120103439,-0.189453982,-0.23062537,-0.287808034,-0.189884687,-0.202758667,-0.216216658,-0.294997097,-0.273073697,-0.294842468,-0.133753196,-0.059160499,0.007767115,-0.249056925,-0.282898082,-0.331691508,-0.25590421,-0.26610581,-0.277182602,0.001609796,0.034441991,0.007136426,0.205948998,0.290231992,0.388280884,0.028801084,-0.021620254,-0.066060447,0.055328072,0.035440811,-0.015695958,-0.039236828,-0.024018864,-0.044462232,0.139236586,0.210430608,0.290698998,0.023117595,-0.015094352,-0.065604934,0.005733455,-0.010702092,-0.015579934,-0.039292429,-0.017663293,-0.04503464,0.151064366,0.220883977,0.293686998,0.029119008,-0.010473097,-0.067454348,0.029119008,-0.003944602,-0.016028292
664,0,-0.23433523,-0.213114497,-0.235970568,-0.047396937,0.039902284,0.118223592,-0.19028891,-0.231436094,-0.288543637,-0.191008507,-0.203896958,-0.217318764,-0.295957221,-0.27403955,-0.295913193,-0.135162036,-0.060771455,0.006051216,-0.249880186,-0.283670592,-0.332381221,-0.256971333,-0.267188039,-0.278224538,0.000310049,0.033202395,0.005835143,0.20409791,0.288106239,0.386015712,0.027816894,-0.022543476,-0.066921487,0.053862915,0.033990839,-0.017001504,-0.040416439,-0.025229957,-0.045753531,0.137559641,0.208495187,0.288650003,0.022117561,-0.016045721,-0.066465617,0.004381219,-0.012048525,-0.016899884,-0.04049877,-0.01890672,-0.046312431,0.149322433,0.218928828,0.291633404,0.028105568,-0.011432719,-0.0683168,0.028105568,-0.005319472,-0.017346823
664.1,0,-0.23535979,-0.214191806,-0.237181389,-0.048911064,0.038132649,0.116369256,-0.191146224,-0.232227288,-0.289274987,-0.192146665,-0.205047704,-0.218431461,-0.29692026,-0.275027071,-0.296986596,-0.136564044,-0.062389108,0.004346549,-0.250719863,-0.284449415,-0.333096623,-0.258037711,-0.268266901,-0.279274121,-0.001004292,0.031966064,0.004514328,0.20222309,0.285966716,0.383737145,0.026830867,-0.023478153,-0.067799687,0.052390795,0.032514243,-0.018330875,-0.041628866,-0.026458575,-0.047034753,0.135865039,0.206563184,0.286599703,0.021105438,-0.0170034,-0.067328177,0.003034287,-0.013403096,-0.018225469,-0.041700564,-0.020146369,-0.047593283,0.147606699,0.216977601,0.289569021,0.027067836,-0.012422361,-0.069180828,0.027067836,-0.00667901,-0.018678352
664.2,0,-0.236388242,-0.215259703,-0.238409503,-0.05043649,0.036389802,0.114512762,-0.191998514,-0.233028167,-0.290003188,-0.193279998,-0.206192754,-0.219545844,-0.297863152,-0.276000037,-0.298051424,-0.137972773,-0.064002167,0.002640623,-0.251542481,-0.285222141,-0.333795774,-0.259125307,-0.269341503,-0.280309783,-0.002298158,0.030766767,0.003201857,0.200352322,0.28384016,0.38146902,0.025838511,-0.02439142,-0.068650048,0.050926465,0.031069341,-0.019653927,-0.042819828,-0.027673495,-0.048294233,0.134148896,0.204648917,0.284566299,0.020104641,-0.017956298,-0.068181242,0.00167355,-0.014746711,-0.019534564,-0.042880073,-0.021374074,-0.048866201,0.1458521,0.215020974,0.287530181,0.026056316,-0.013386386,-0.070036322,0.026056316,-0.008042173,-0.01998662
664.3,0,-0.237413894,-0.216314406,-0.239603352,-0.051945637,0.034645937,0.112655723,-0.192849331,-0.233825397,-0.290737352,-0.194409744,-0.207338479,-0.220634328,-0.298826876,-0.276985141,-0.299091913,-0.139374484,-0.06559133,0.000941536,-0.25236848,-0.286001489,-0.334497653,-0.26018995,-0.270422248,-0.281337286,-0.003617291,0.029544915,0.001933046,0.198505483,0.281732051,0.379198224,0.024856375,-0.025315071,-0.069499704,0.049482996,0.029607469,-0.020960967,-0.044005596,-0.028865802,-0.049549449,0.132457707,0.202731713,0.282523693,0.0191165,-0.0189201,-0.069027959,0.000334301,-0.016094264,-0.020850337,-0.044082199,-0.022587654,-0.050138086,0.144135344,0.213085092,0.285484116,0.025029103,-0.014352274,-0.070891596,0.025029103,-0.009410193,-0.021295218
