Wavelength (nm),N2 Baseline,0.02P DCM,0.05P DCM,0.10P DCM,0.20P DCM,0.30P DCM,0.02P DCM,0.05P DCM,0.10P DCM,0.20P DCM,0.30P DCM,0.02P DCP,0.05P DCP,0.10P DCP,0.20P DCP,0.30P DCP,0.02P DCP,0.05P DCP,0.10P DCP,0.20P DCP,0.30P DCP,0.02P EtOH,0.05P EtOH,0.10P EtOH,0.20P EtOH,0.30P EtOH,0.02P EtOH,0.05P EtOH,0.10P EtOH,0.20P EtOH,0.30P EtOH,0.02P MeOH,0.05P MeOH,0.10P MeOH,0.20P MeOH,0.30P MeOH,0.02P MeOH,0.05P MeOH,0.10P MeOH,0.20P MeOH,0.30P MeOH,0.02P Water,0.05P Water,0.10P Water,0.20P Water,0.30P Water,0.02P Water,0.05P Water,0.10P Water,0.20P Water,0.30P Water
650.877,0,2.485716566,2.469478414,2.412270214,2.187961929,2.250321288,-2.70779963,-3.602137475,-5.77255168,-11.60337243,-12.03036188,2.049398853,1.537812672,1.952706982,1.892855982,1.774973556,1.874601604,-0.033361049,1.187352645,-0.300334547,0.001985777,2.160193593,2.752282011,3.63188384,3.488497479,3.827346958,-3.621573573,-7.071082187,-9.634722509,-13.02171752,-14.90028747,2.264350326,2.72766828,4.492521315,5.034785014,5.012055108,-2.018987748,-4.307196991,-7.368695253,-8.899834686,-8.282839847,0.38213042,0.37393693,0.157509688,0.296763429,-0.077702901,-4.022461322,-2.217594626,-4.612133621,-5.407771554,-5.50658612
651.222,0,2.118304983,2.688232723,2.392229433,2.171846039,1.896519434,-1.096417906,-5.51198094,-7.431398286,-11.40114776,-11.67869561,1.51653419,1.193958805,1.338280421,1.448491735,2.014277045,-0.975114738,-0.604363089,-1.729012389,-1.847948389,-1.581027121,0.899861839,2.134834193,3.087951058,3.25029218,3.641906481,-3.770290025,-7.378428756,-9.567035339,-12.55754437,-15.22685653,1.183605947,2.070981316,3.738837562,4.337971544,4.304636269,-3.823689128,-3.917298897,-5.624555982,-7.951002984,-9.328640562,-0.202165789,-0.076292128,0.305024071,-0.510448353,-0.154090155,-2.611830822,-0.529814378,-4.847710935,-5.596836973,-4.067659233
651.568,0,2.048470874,3.09044188,2.288616731,2.301150209,1.973344709,-1.597877127,-4.306124136,-8.28505331,-10.7836836,-12.35522616,0.371645994,0.091828628,0.956575483,1.281337199,1.05735141,0.392186738,-0.109397855,0.035320908,-0.083772882,-0.773126191,1.17708454,2.408819377,3.443189668,3.591572147,4.293313147,-4.819151353,-7.459925584,-10.14345127,-13.50707927,-15.72715326,0.91234258,1.721881561,3.41552825,3.540069238,3.968827235,-3.693855799,-3.406992499,-6.26933738,-8.579466142,-10.46086487,-0.121932744,0.537748237,0.648490678,0.604884657,0.916623693,-1.773634326,-0.799004735,-3.161731908,-3.039204928,-5.336493175
651.913,0,2.087214118,2.666546323,1.749756446,2.18211484,2.11318118,-1.555316179,-3.416454309,-7.096312612,-10.66362801,-11.23998167,-0.017147706,0.279497054,0.599049739,0.746231198,0.44068287,1.096740094,1.835339366,1.826339873,-0.632054189,-1.641390536,1.56898817,2.523639165,3.236113922,3.737384774,3.944454749,-4.39073705,-6.387531365,-8.160897527,-13.16917721,-14.92206426,0.815740734,1.75688015,2.94740891,3.340956166,3.299568,-4.038867287,-4.003387991,-5.821110575,-9.952646403,-9.962107549,0.269527273,0.786011986,1.025647089,0.911686186,1.447740644,-1.458137974,-2.647698465,-4.742324787,-3.70492794,-5.240949413
652.259,0,1.523592868,2.352094193,1.454691726,1.579065811,1.68165152,0.801705805,-3.206421362,-6.142740872,-9.628292486,-10.40036799,0.311283129,0.344291464,0.582691618,0.364141923,0.819561436,-1.54013946,-0.34553908,-0.03371245,-0.716078403,-1.593954919,1.723122203,2.886723098,3.525194838,3.984873928,4.41614994,-2.857563429,-7.139610758,-9.026727574,-12.28678137,-15.63633717,0.618007716,1.820365646,2.535593384,3.05184353,2.553342872,-3.731850023,-5.252617175,-6.541798681,-8.80260082,-9.825812177,0.432695557,0.718284405,1.107678741,1.648662676,2.114660578,-0.316841288,-2.726224091,-4.348936521,-5.492074347,-5.264622965
652.604,0,1.532072145,2.634225476,1.815542816,1.782435333,1.839445,-0.195404356,-3.823532839,-6.385530491,-10.44490439,-9.098814916,0.44407269,0.513462516,0.652979872,0.58278075,1.071120069,0.237233611,2.960186239,3.194334601,0.895686354,1.765561294,2.676842925,3.411266058,4.55298044,4.942909328,4.311199854,-5.044172574,-7.175393056,-10.10242659,-13.20807205,-15.24109303,0.466038843,1.016202534,1.462369082,2.019254856,2.173569284,-2.837759406,-4.108948562,-6.581918865,-7.453573119,-7.919451044,-0.103270281,0.327087326,1.183207016,1.964200065,2.277273146,-0.725138749,-2.031333577,-3.700880685,-4.081065446,-6.419354108
652.949,0,1.42189403,2.00248699,1.215314045,1.668432781,1.633865459,0.840859822,-4.073993784,-7.226343145,-10.13730509,-9.507482958,-0.007567425,0.141794393,0.015814203,0.468716611,0.749999892,-0.337852649,0.598860699,1.22746943,1.179646644,0.137470336,2.662612301,3.013096926,4.406418968,4.723560184,4.398316355,-3.846361032,-6.116766995,-9.833790861,-12.05107146,-15.19289787,0.478440124,0.481454375,1.086332876,1.502478443,2.079492258,-0.862848605,-4.957797837,-5.028707374,-7.462609755,-8.944449375,-0.011693049,0.08179898,0.992155759,2.477163293,3.205630169,-0.743082705,-3.398079066,-3.334127737,-5.270597367,-4.412892276
653.295,0,1.015318469,1.906195271,1.20675439,1.401395855,1.447374623,1.792041557,-3.513884731,-5.743582875,-8.087993529,-9.764954908,0.903120356,0.821096163,1.452110674,1.09938949,1.49120373,-1.270078276,1.99019616,0.994360364,1.521384502,0.711855468,2.998161716,3.306469358,4.299402189,5.060201142,4.751160026,-5.502662704,-8.446220531,-11.01909198,-13.26379529,-16.47711054,0.561363334,0.920499101,1.368942349,1.772241396,1.914267623,-2.412872034,-6.083759577,-6.105384347,-8.198822112,-9.056282878,0.428655091,1.33526796,1.747799888,3.477275317,4.088787427,-0.968413959,-3.425078348,-3.7938491,-5.013661198,-5.730289741
653.64,0,1.246719306,2.338985807,1.177681473,1.738161954,1.503569396,0.675021469,-4.560990761,-6.024199974,-8.231471637,-11.01255286,0.51013753,1.090765343,0.629065846,0.836984651,0.983946621,-0.125267946,0.454521825,-0.00628055,0.798184024,0.241299789,2.565299661,2.791966716,3.811270899,4.489497219,4.403134071,-4.330848484,-7.843340384,-10.10375748,-12.3756368,-15.78004532,0.354578173,0.659748503,1.175874359,1.775615701,2.110943469,-1.214741851,-5.097979867,-6.690443612,-8.035946865,-8.868393984,0.322693407,1.036887401,1.987435042,3.858445236,4.279113113,-2.328827093,-2.57927301,-3.626119986,-5.376397598,-5.850437385
653.985,0,2.524925514,3.557341803,1.781499977,2.154249269,1.755960464,-0.754311692,-5.118632935,-6.403904936,-8.385973033,-9.899597774,1.579253075,1.568652904,1.346245162,1.322220972,1.427756418,-1.569018301,-0.439810895,-0.771501175,-1.022552479,-0.723866337,3.014180005,3.647308871,4.365434236,5.155576258,4.752894247,-4.51161039,-7.794822389,-9.545962539,-12.18506055,-15.32181793,1.152224946,1.524149355,1.67092525,2.576651636,2.478091598,-1.789793172,-5.797277884,-7.811979535,-7.649452656,-8.345718776,0.452245017,1.426035199,2.361800766,4.250247934,4.938527407,-2.665278022,-3.267607158,-3.287300664,-4.63016515,-5.740061948
654.33,0,3.257148143,4.432719871,2.622270153,2.503084093,2.327527517,1.008186782,-3.346118785,-4.244961827,-7.282467732,-9.045632325,1.666943567,1.758477197,1.632493054,1.311618831,1.322502774,-1.371188961,-0.591574881,-0.388877837,-0.573985468,-1.680521819,3.78430507,4.158157832,4.975765665,5.798335433,5.44622283,-3.943375725,-6.521146926,-8.784515195,-11.62077271,-13.39366729,0.98434579,1.216512693,1.446497102,1.971722351,1.951568167,-1.309957735,-5.415134466,-5.599079333,-7.628691415,-7.644520419,1.048650526,2.582560866,3.98757315,6.214688959,6.933619616,-3.386076184,-3.749023395,-3.621362445,-5.304356215,-5.102462688
654.675,0,2.42747462,3.787771673,2.278233451,1.915889454,1.949009176,-1.243422399,-4.494393092,-6.862026369,-9.728458435,-10.12537546,1.364226718,1.447297255,1.283717097,1.19047036,1.687709501,-1.45657073,-0.668092971,-0.344528198,-0.70932276,-1.31919834,4.191259888,5.56066563,5.616319205,6.463193583,6.453889437,-1.530590007,-4.803242843,-7.306047433,-10.86681285,-11.88515658,2.120193302,1.549703252,1.835785024,2.466646449,2.545378476,-2.677415903,-5.730178445,-6.301223863,-8.415420169,-8.169412536,0.960750401,2.461980959,4.53882821,8.169056494,8.803156291,-2.504370902,-3.700098866,-6.335622854,-5.338458737,-7.087964408
655.021,0,3.233351874,4.249425211,2.423895714,1.835576376,2.027830946,2.511859069,-0.939133683,-4.628576562,-6.452490392,-7.810567525,1.455074978,2.083673838,1.637059204,1.532181838,2.131952112,-1.468641222,-0.333050911,0.496699285,-1.063624923,-0.339853609,5.537991132,6.312646872,6.685781284,7.119942351,7.048204686,-1.596426706,-6.355469928,-7.571583116,-11.5169258,-13.42530876,2.916549778,2.653844525,2.53647959,2.861465673,3.288313428,-1.713728568,-3.698306926,-6.74870021,-7.311737087,-8.623757621,0.206729461,1.106145397,4.170709919,7.252218926,8.305332012,-3.601740771,-3.642766623,-6.518843359,-6.123236929,-7.313989147
655.366,0,4.165481033,5.38541033,2.117958179,2.09033404,2.489393783,0.685085834,-1.315419301,-5.696264652,-7.115536829,-8.027125887,1.62401412,2.40524143,1.720859852,2.006498954,2.558788513,-1.825527787,1.331772327,1.426800151,-0.69062259,0.221245057,5.00101071,6.62294183,6.697042887,7.325555268,7.147221041,-3.188131914,-7.13621342,-9.217566218,-12.93875225,-14.19949973,3.610869467,2.922512694,3.133383094,3.080013032,3.244400298,-2.632735029,-3.965478054,-7.354485496,-7.202725937,-8.146481514,0.867041755,2.500334976,6.038021306,9.555875468,10.90984953,-2.254108252,-2.15712097,-4.95348703,-4.84070685,-6.955223724
655.711,0,4.432614292,5.997779976,2.370925407,2.185376433,2.549283183,0.540400092,-1.425945237,-5.986304953,-8.024987107,-9.547546259,2.006943453,2.4264368,2.380137418,2.652432083,3.107516241,-1.392080251,0.615606399,0.914193631,0.536807969,0.449110488,6.016672884,6.572499461,6.497955917,7.357042377,7.564443596,-3.543327644,-7.781447735,-9.513776445,-12.97878032,-13.96259118,5.023292517,4.631632427,4.21418655,4.275066251,4.761583102,-3.481671572,-4.337174878,-6.772854173,-8.635969989,-8.249900852,1.068598304,3.405189548,7.339647798,12.02540907,14.06560579,-3.609528615,-3.553165215,-5.516929021,-7.201353341,-7.193404656
656.055,0,5.659036888,7.962107941,3.506337411,2.832838019,3.15394837,-1.323883005,-3.953265461,-6.688407992,-9.615327173,-10.51718984,2.280103899,2.832302187,2.504777678,2.972553415,3.659874652,-2.386104942,1.112728949,0.68330704,0.517013039,1.284695229,8.577087335,8.199383466,8.128710561,8.360687436,8.926322553,-2.223014336,-6.157740272,-7.946678855,-11.29948246,-12.64386289,6.30644778,5.76881589,5.350363852,5.798655103,5.513968799,-1.410271892,-3.676639332,-7.030788911,-8.724709595,-8.56218396,1.413671332,3.911807055,8.772033136,13.07233754,15.73097627,-1.645362987,-3.326307693,-4.710392531,-5.402460866,-6.204461942
656.4,0,7.99801992,10.19551924,4.610588043,3.718621051,3.585004369,1.054770513,-2.216974079,-2.691660028,-8.055420063,-7.730032477,2.645316715,3.08910416,3.024749693,3.380878164,3.481469615,-0.278166988,2.071019698,1.098266114,0.533094646,1.480468765,9.868550921,9.408592725,9.321033809,9.597735799,9.773254442,-2.886601289,-6.545310553,-9.262291388,-11.86614267,-13.1616903,7.921409754,7.685141468,7.208621909,7.693496151,7.228502681,-0.218472116,-1.606394111,-3.926939274,-6.201230859,-6.177002794,0.867749096,3.246825914,7.65860859,11.97487224,15.03086109,-2.027993673,-4.404614267,-3.947240384,-4.69705612,-5.243560068
656.745,0,10.16939722,11.76515576,5.626520947,4.747978387,4.627738425,0.89917874,-0.843962983,-2.83116328,-7.920798913,-7.326391431,3.409786506,4.071599404,3.496038068,4.478200682,4.762651751,0.977153237,2.0303735,0.621511604,1.24865594,0.223599336,10.88584399,9.961598942,10.15354441,10.41420058,10.67633374,-3.783906484,-6.292544951,-9.321364651,-11.81185811,-13.59388839,8.861569167,9.255265806,8.845083663,8.733252712,8.516793707,-0.89777728,-4.084244213,-4.280063787,-6.316226167,-6.949169728,0.82566761,3.455806144,7.299089067,12.31961978,15.89239174,-1.829187949,-3.980369816,-3.842896524,-5.08635679,-3.815045329
657.09,0,12.59170259,13.09353607,6.784285066,5.495441405,5.820881395,-1.262714454,-2.129271767,-3.499477117,-8.367095254,-7.714135417,4.74832779,5.821046278,5.007415126,6.11405411,6.484884751,0.70012862,1.081902147,0.050293963,-0.087389166,-0.229207743,12.88022937,11.93705728,12.08122603,11.94384193,12.31103796,-3.193321611,-6.32764117,-9.058398389,-11.32111002,-13.57904691,10.17018503,10.85457936,10.84596755,10.77619636,10.14440544,0.05206955,-1.120808115,-2.300990595,-3.664625305,-5.298356183,0.620651064,2.544870008,6.908635483,12.38273283,15.81837337,0.584029405,-1.377790397,-2.989338168,-3.002079115,-3.918179199
657.435,0,14.97325891,16.16450217,8.377215305,6.794019417,6.937659308,0.563197267,-1.079694886,-4.099702896,-6.820901369,-6.638731329,4.067790056,4.950653174,5.100300795,5.887369183,6.41721553,0.529541285,1.351296016,1.051139573,0.15543111,-0.396212424,14.16202591,13.74153748,13.72505764,13.37918486,14.06812208,-1.799229767,-4.509564394,-8.031432259,-9.351222217,-12.31055947,11.44266107,11.84044384,12.35995375,11.41940732,11.20742292,-1.371235004,-3.440504307,-4.113730667,-4.107958397,-4.491647652,0.015646751,2.704397429,7.848956725,12.7389333,16.67170403,0.30548342,-1.051980548,-4.267660487,-4.124643616,-3.714656772
657.779,0,12.74963175,16.22855167,8.246532525,6.373963474,6.757814552,-1.301183608,-3.753108555,-4.937289466,-6.809332624,-8.929057746,4.282339273,4.487660689,4.661228361,6.112766784,6.568364676,-3.877635077,-1.501937996,-0.340638011,0.487126125,-1.015150069,16.31844219,15.26877983,15.33146352,15.50339886,16.50820291,-3.007412493,-6.525418033,-8.072631867,-10.80440429,-13.75535893,12.21447058,13.40817077,13.20465041,12.58676266,11.9004458,-1.986832839,-4.296990568,-4.875228721,-6.57048752,-7.175516241,0.275682235,2.957561343,7.7051868,13.23044381,16.60744738,1.037418494,-1.572592471,-3.040009932,-3.606299567,-4.145765358
658.124,0,13.37097092,16.88844982,8.990915433,6.560710509,7.430523882,0.65858976,-3.221502445,-3.747485079,-6.213862275,-8.123952817,4.117805712,4.185487797,4.758280881,5.645946753,6.828580641,-2.877260217,-0.775224239,-0.527954231,-0.425061577,-1.133842842,16.27472873,15.66475757,14.99889395,15.28789615,16.14214426,-3.208701226,-5.926162617,-8.470746751,-11.15240996,-12.76397275,12.97028891,14.60669672,14.5245429,13.70587262,12.98586114,-1.522667381,-3.495330433,-4.409439189,-5.101519547,-5.604713454,0.07404971,2.267093607,6.613949822,13.53545823,17.40021222,-3.149006526,-4.56282841,-4.731550081,-5.528036847,-6.587015501
658.469,0,14.03688638,17.93828966,9.078196272,7.065292514,7.863863123,1.558604011,-3.185537564,-5.452935587,-6.80417015,-8.810511226,4.870234876,5.248289052,4.983904067,5.828565666,6.847269208,-0.539940843,-0.065556754,1.291307096,1.383154841,0.782437424,17.54109968,17.54502736,17.29999811,16.25759362,17.50904912,-3.793939216,-6.126508726,-7.654242919,-8.684788596,-12.052573,14.83726026,17.21566736,16.90032979,16.01481028,15.41228991,-1.942467068,-3.136647945,-5.645123485,-4.602474987,-6.842097126,0.235312384,2.919650352,7.313187894,13.42464729,17.20844255,-2.288867166,-4.837721451,-5.407841572,-5.526673628,-6.453663213
658.813,0,13.82951912,20.38242111,9.829329305,8.277051206,8.840692767,-2.288389192,-4.425945173,-7.427046879,-8.348585694,-10.37343549,4.855168761,5.527119647,5.792191182,6.638499511,7.114216183,-0.859791255,0.608203106,1.08542934,-0.187927521,-1.144039446,20.02162629,21.25342263,20.25564805,19.98424622,19.50854552,-0.944662041,-3.689525479,-5.219356842,-8.345903611,-9.91809887,15.83995006,18.12799079,19.04588841,18.20270227,17.69292119,-1.888636077,-3.607532842,-3.940714687,-6.068056007,-6.23326562,0.276227695,3.520831301,9.509513207,13.70562835,18.86172979,-3.196453178,-4.865528351,-5.636127003,-4.908022695,-5.988938638
659.158,0,13.81832065,21.01887205,10.5512057,9.262969054,9.874022853,-1.295851515,-2.805114883,-4.716042508,-8.976134235,-8.966331853,5.867123082,6.692777072,6.619160185,7.257970411,8.17382852,0.232560332,1.628961836,1.145903566,0.981032312,0.026060295,20.86247112,22.51597438,21.9784908,21.19096004,20.42498202,-2.78851229,-4.557827378,-6.028358819,-8.681318262,-10.3742031,16.18281678,19.15597668,20.54622223,19.97944789,19.65765697,-3.244744567,-4.799112195,-3.960934642,-7.545262004,-6.95519499,1.349591574,4.556576537,11.55958178,16.15438647,21.64969464,-1.285211058,-2.847841075,-4.033174374,-4.632094218,-4.093873702
659.502,0,15.22656642,23.87095913,11.9790352,10.83575701,11.25130968,-0.336509706,-1.268047451,-3.887401526,-8.330019593,-9.271999698,6.987860006,7.281193081,7.333273547,7.156708126,8.860795559,1.694057341,1.604362357,1.221761313,0.556281624,0.394715504,23.29304796,25.80195428,25.69187163,24.13106935,23.98286431,-1.861255026,-3.387579719,-7.047538221,-7.706981594,-9.138642713,16.89884126,20.63319664,22.11724578,22.15400479,21.73303126,-3.771937855,-3.517612303,-3.090274496,-6.111959355,-6.517246098,1.504110049,5.356643116,11.38625291,18.24160579,23.66586912,-1.047316461,-4.254622827,-5.914782568,-5.442549195,-5.453442025
659.847,0,17.24373218,27.14993431,13.7551704,12.37854343,12.85845673,-0.071849587,-1.438477485,-3.204654089,-5.733457764,-10.00696442,6.985754773,7.650671253,7.148129082,7.776143865,9.023839045,-0.397296731,0.251680227,0.582937727,1.040377329,-0.283685668,25.16975135,28.59396149,28.47569624,26.67797452,26.88119314,-1.125102341,-2.667539405,-5.384546183,-6.801035927,-8.375234242,17.74250779,22.22718977,24.00534627,24.38712367,23.8577677,-2.84773961,-3.936261889,-4.373583657,-6.397575358,-6.811669591,0.846098247,5.000878717,10.84086582,17.79807384,24.87028987,-2.664866154,-3.993593099,-4.808411062,-5.392289892,-6.151648662
660.191,0,20.00953025,32.17601974,15.33825757,14.43418,14.79312568,-0.826483109,-1.508349081,-2.197665237,-5.773057625,-8.717598079,6.733302889,8.175093,7.555067484,7.983519901,8.633148043,0.446663801,-0.283261141,0.018153232,1.129060283,-0.259826969,27.52583812,30.41649966,30.97814869,29.60546265,29.02593742,-1.018580737,-3.407012584,-6.175956017,-7.475393341,-10.29170989,19.38588461,25.16141794,27.63978768,28.52537615,27.99585221,-2.620481339,-3.51411393,-5.265611618,-7.083965334,-7.779031663,0.354834868,3.748653538,9.408232311,19.24869453,24.51912513,-0.418847335,-1.472896776,-2.705788565,-3.099917448,-3.586957899
660.535,0,19.60020689,31.85460838,15.57416133,14.73128919,15.16474834,0.738937622,-0.798376291,-1.032516613,-4.542406191,-7.671249359,8.30643921,8.853242224,8.172363493,9.378561494,9.80294817,-0.605403462,-0.556861742,0.047904875,0.196195348,0.394041775,30.84143893,35.77601779,36.36875804,35.25281473,34.02453742,-2.966146931,-4.179647684,-6.196192214,-8.030089657,-9.999823619,21.59072263,27.73992456,31.34931943,31.73240893,31.3402113,-3.897113108,-4.194998677,-5.113641982,-4.676593613,-6.484166433,0.389409962,3.394183112,9.497099033,19.66695927,25.41110804,-0.005547042,-1.218541584,-2.459964717,-3.633089891,-4.131060763
660.88,0,21.88439729,33.16130521,17.17861702,15.63230218,16.21753193,-2.442301539,-1.742411547,-2.987554916,-5.640732813,-7.620371758,7.990872162,8.391929256,7.50744112,8.667577302,9.835116818,0.778208835,1.562349211,1.596290809,-0.106791286,0.233048384,31.9856493,37.12432069,37.83786518,37.33425656,36.29055617,-2.324617965,-4.605650764,-6.447447735,-9.037937493,-11.41788296,23.48889678,28.66619255,32.90164709,33.47305352,33.59232135,-2.278147289,-4.771778608,-5.737544685,-4.881030747,-6.489491438,1.042074437,3.789396517,9.444359245,19.09801452,26.33986311,0.718784465,-0.00763004,-2.117484782,-2.479292368,-2.840059494
661.224,0,26.35522149,37.11556522,19.17600597,17.53260375,18.82612736,-1.43500508,-1.478339121,-2.46358007,-4.855482678,-6.262144337,9.373544925,10.06925174,9.627236701,10.4239735,11.7627198,1.982711826,-0.31248367,-1.04391908,0.765402561,0.494112596,32.50065647,39.79882315,40.59863961,40.25932533,39.21917527,-0.820332967,-2.486040066,-3.760665119,-9.440129508,-10.98617512,24.49745856,31.28666414,35.82717408,36.22262553,36.36893293,-3.584012241,-4.257825751,-6.864248921,-6.352105233,-6.759568067,-0.273665759,2.183558104,8.169413294,18.16451006,24.43419796,0.973492422,-0.534251933,-2.448197868,-3.166597467,-2.799654173
661.568,0,28.74811522,38.08602764,21.46675183,19.73389863,20.37809056,-1.92562974,-3.553799929,-4.071958886,-5.438374521,-6.901652548,10.40682627,10.69837686,9.801352719,11.24693177,12.82232281,1.893775639,0.951320892,-0.088099997,0.271247867,1.36964382,34.97306077,41.53607195,42.92936607,41.95983345,42.75942157,-2.080082071,-3.105190888,-5.420200415,-8.219206339,-9.713872111,24.25000509,32.28291711,36.21216779,37.78322382,38.2461851,-2.151635841,-1.814180121,-5.400367364,-4.985235864,-4.698010003,0.759993936,3.329973874,7.748841758,16.24995663,23.73850028,-1.209783291,-4.07678942,-3.668565085,-4.118369612,-5.430884695
